city_district_city,city_district_district,city_district_car_type,city_district_year,city_district_count
서울,도봉구,특수,2022,3873
서울,도봉구,특수,2023,4192
서울,도봉구,특수,2024,4290
서울,도봉구,특수,2025,2167
서울,도봉구,화물,2017,131005
서울,도봉구,화물,2018,132157
서울,도봉구,화물,2019,131530
서울,도봉구,화물,2020,129135
서울,도봉구,화물,2021,127762
서울,도봉구,화물,2022,126252
서울,도봉구,화물,2023,123504
서울,도봉구,화물,2024,121751
서울,도봉구,화물,2025,60032
서울,동대문구,승용,2017,954165
서울,동대문구,승용,2018,965056
서울,동대문구,승용,2019,973357
서울,동대문구,승용,2020,980195
서울,동대문구,승용,2021,988092
서울,동대문구,승용,2022,998099
서울,동대문구,승용,2023,1026905
서울,동대문구,승용,2024,1050757
서울,동대문구,승용,2025,530897
서울,동대문구,승합,2017,52504
서울,동대문구,승합,2018,48801
서울,동대문구,승합,2019,45326
서울,동대문구,승합,2020,42240
서울,동대문구,승합,2021,39999
서울,동대문구,승합,2022,37764
서울,동대문구,승합,2023,35714
서울,동대문구,승합,2024,33210
서울,동대문구,승합,2025,15682
서울,동대문구,특수,2017,2080
서울,동대문구,특수,2018,2108
서울,동대문구,특수,2019,2101
서울,동대문구,특수,2020,2310
서울,동대문구,특수,2021,2573
서울,동대문구,특수,2022,2902
서울,동대문구,특수,2023,3432
서울,동대문구,특수,2024,3719
서울,동대문구,특수,2025,1847
서울,동대문구,화물,2017,162671
서울,동대문구,화물,2018,158245
서울,동대문구,화물,2019,156085
서울,동대문구,화물,2020,152210
서울,동대문구,화물,2021,148759
서울,동대문구,화물,2022,146800
서울,동대문구,화물,2023,146785
서울,동대문구,화물,2024,145051
서울,동대문구,화물,2025,71577
서울,동작구,승용,2017,1095886
서울,동작구,승용,2018,1104154
서울,동작구,승용,2019,1122313
서울,동작구,승용,2020,1121892
서울,동작구,승용,2021,1132207
서울,동작구,승용,2022,1140402
서울,동작구,승용,2023,1147486
서울,동작구,승용,2024,1150935
서울,동작구,승용,2025,574712
서울,동작구,승합,2017,45338
서울,동작구,승합,2018,42619
서울,동작구,승합,2019,39623
서울,동작구,승합,2020,36858
서울,동작구,승합,2021,34789
서울,동작구,승합,2022,32929
서울,동작구,승합,2023,30933
서울,동작구,승합,2024,28711
서울,동작구,승합,2025,13445
서울,동작구,특수,2017,4816
서울,동작구,특수,2018,4690
서울,동작구,특수,2019,4541
서울,동작구,특수,2020,4447
서울,동작구,특수,2021,4351
서울,동작구,특수,2022,4352
서울,동작구,특수,2023,4205
서울,동작구,특수,2024,4001
서울,동작구,특수,2025,1961
서울,동작구,화물,2017,111084
서울,동작구,화물,2018,108006
서울,동작구,화물,2019,105862
서울,동작구,화물,2020,103134
서울,동작구,화물,2021,100867
서울,동작구,화물,2022,98383
서울,동작구,화물,2023,95157
서울,동작구,화물,2024,93456
서울,동작구,화물,2025,45606
서울,마포구,승용,2017,1191111
서울,마포구,승용,2018,1202320
서울,마포구,승용,2019,1213918
서울,마포구,승용,2020,1231779
서울,마포구,승용,2021,1255769
서울,마포구,승용,2022,1266970
서울,마포구,승용,2023,1276984
서울,마포구,승용,2024,1274245
서울,마포구,승용,2025,634883
서울,마포구,승합,2017,57831
서울,마포구,승합,2018,54471
서울,마포구,승합,2019,50879
서울,마포구,승합,2020,46917
서울,마포구,승합,2021,43622
서울,마포구,승합,2022,42413
서울,마포구,승합,2023,40736
서울,마포구,승합,2024,38591
서울,마포구,승합,2025,18585
서울,마포구,특수,2017,2813
서울,마포구,특수,2018,2847
서울,마포구,특수,2019,2990
서울,마포구,특수,2020,3463
서울,마포구,특수,2021,4128
서울,마포구,특수,2022,5701
서울,마포구,특수,2023,8614
서울,마포구,특수,2024,9529
서울,마포구,특수,2025,4560
서울,마포구,화물,2017,151337
서울,마포구,화물,2018,147592
서울,마포구,화물,2019,145552
서울,마포구,화물,2020,143583
서울,마포구,화물,2021,142926
서울,마포구,화물,2022,143203
서울,마포구,화물,2023,142639
서울,마포구,화물,2024,140054
서울,마포구,화물,2025,69783
서울,서대문구,승용,2017,873084
서울,서대문구,승용,2018,887067
서울,서대문구,승용,2019,901918
서울,서대문구,승용,2020,922316
서울,서대문구,승용,2021,936807
서울,서대문구,승용,2022,945412
서울,서대문구,승용,2023,971155
서울,서대문구,승용,2024,974126
서울,서대문구,승용,2025,484889
서울,서대문구,승합,2017,44852
서울,서대문구,승합,2018,42266
서울,서대문구,승합,2019,40339
서울,서대문구,승합,2020,37919
서울,서대문구,승합,2021,35540
서울,서대문구,승합,2022,33311
서울,서대문구,승합,2023,32321
서울,서대문구,승합,2024,30197
서울,서대문구,승합,2025,14486
서울,서대문구,특수,2017,3125
서울,서대문구,특수,2018,3725
서울,서대문구,특수,2019,3721
서울,서대문구,특수,2020,3498
서울,서대문구,특수,2021,3871
서울,서대문구,특수,2022,4236
서울,서대문구,특수,2023,2979
서울,서대문구,특수,2024,3132
서울,서대문구,특수,2025,1579
서울,서대문구,화물,2017,105534
서울,서대문구,화물,2018,103977
서울,서대문구,화물,2019,102669
서울,서대문구,화물,2020,99620
서울,서대문구,화물,2021,97509
서울,서대문구,화물,2022,95871
서울,서대문구,화물,2023,95132
서울,서대문구,화물,2024,93292
서울,서대문구,화물,2025,45713
서울,서초구,승용,2017,1876948
서울,서초구,승용,2018,1912131
서울,서초구,승용,2019,1914099
서울,서초구,승용,2020,1912029
서울,서초구,승용,2021,1888573
서울,서초구,승용,2022,1873537
서울,서초구,승용,2023,1878587
서울,서초구,승용,2024,1885350
서울,서초구,승용,2025,942515
서울,서초구,승합,2017,68471
서울,서초구,승합,2018,64225
서울,서초구,승합,2019,60054
서울,서초구,승합,2020,56407
서울,서초구,승합,2021,52723
서울,서초구,승합,2022,49178
서울,서초구,승합,2023,46519
서울,서초구,승합,2024,44882
서울,서초구,승합,2025,21807
서울,서초구,특수,2017,4095
서울,서초구,특수,2018,4142
서울,서초구,특수,2019,4216
서울,서초구,특수,2020,4395
서울,서초구,특수,2021,4721
서울,서초구,특수,2022,5085
서울,서초구,특수,2023,5325
서울,서초구,특수,2024,5784
서울,서초구,특수,2025,2959
서울,서초구,화물,2017,210693
서울,서초구,화물,2018,206504
서울,서초구,화물,2019,203690
서울,서초구,화물,2020,199836
서울,서초구,화물,2021,193993
서울,서초구,화물,2022,190828
서울,서초구,화물,2023,188319
서울,서초구,화물,2024,187255
서울,서초구,화물,2025,90405
서울,성동구,승용,2017,1040478
서울,성동구,승용,2018,1072637
서울,성동구,승용,2019,1078266
서울,성동구,승용,2020,1084195
서울,성동구,승용,2021,1107371
서울,성동구,승용,2022,1099181
서울,성동구,승용,2023,1085086
서울,성동구,승용,2024,1094824
서울,성동구,승용,2025,544886
서울,성동구,승합,2017,45109
서울,성동구,승합,2018,45937
서울,성동구,승합,2019,58445
서울,성동구,승합,2020,51041
서울,성동구,승합,2021,39223
서울,성동구,승합,2022,36626
서울,성동구,승합,2023,34531
서울,성동구,승합,2024,33904
서울,성동구,승합,2025,16053
서울,성동구,특수,2017,2298
서울,성동구,특수,2018,2330
서울,성동구,특수,2019,2149
서울,성동구,특수,2020,2393
서울,성동구,특수,2021,3086
서울,성동구,특수,2022,3402
서울,성동구,특수,2023,3675
서울,성동구,특수,2024,3767
서울,성동구,특수,2025,2107
서울,성동구,화물,2017,136143
서울,성동구,화물,2018,136454
서울,성동구,화물,2019,132413
서울,성동구,화물,2020,128151
서울,성동구,화물,2021,131277
서울,성동구,화물,2022,130434
서울,성동구,화물,2023,128282
서울,성동구,화물,2024,123652
서울,성동구,화물,2025,60864
서울,성북구,승용,2017,1197828
서울,성북구,승용,2018,1199772
서울,성북구,승용,2019,1221095
서울,성북구,승용,2020,1246159
서울,성북구,승용,2021,1265079
서울,성북구,승용,2022,1283846
서울,성북구,승용,2023,1292432
서울,성북구,승용,2024,1289033
서울,성북구,승용,2025,644781
서울,성북구,승합,2017,70318
서울,성북구,승합,2018,66284
서울,성북구,승합,2019,61932
서울,성북구,승합,2020,58627
서울,성북구,승합,2021,55310
서울,성북구,승합,2022,52518
서울,성북구,승합,2023,50397
서울,성북구,승합,2024,47693
서울,성북구,승합,2025,22587
서울,성북구,특수,2017,1450
서울,성북구,특수,2018,1689
서울,성북구,특수,2019,2065
서울,성북구,특수,2020,2272
서울,성북구,특수,2021,2819
서울,성북구,특수,2022,3249
서울,성북구,특수,2023,3519
서울,성북구,특수,2024,3637
서울,성북구,특수,2025,1852
서울,성북구,화물,2017,136896
서울,성북구,화물,2018,133845
서울,성북구,화물,2019,132410
서울,성북구,화물,2020,131370
서울,성북구,화물,2021,129738
서울,성북구,화물,2022,128425
서울,성북구,화물,2023,126702
서울,성북구,화물,2024,124284
서울,성북구,화물,2025,60703
서울,송파구,승용,2017,2340360
서울,송파구,승용,2018,2401824
서울,송파구,승용,2019,2469549
서울,송파구,승용,2020,2484273
서울,송파구,승용,2021,2499112
서울,송파구,승용,2022,2547889
서울,송파구,승용,2023,2573720
서울,송파구,승용,2024,2576210
서울,송파구,승용,2025,1282816
서울,송파구,승합,2017,94460
서울,송파구,승합,2018,89987
서울,송파구,승합,2019,85510
서울,송파구,승합,2020,79670
서울,송파구,승합,2021,77194
서울,송파구,승합,2022,75314
서울,송파구,승합,2023,72749
서울,송파구,승합,2024,68871
서울,송파구,승합,2025,33091
서울,송파구,특수,2017,3713
서울,송파구,특수,2018,4330
서울,송파구,특수,2019,4921
서울,송파구,특수,2020,5620
서울,송파구,특수,2021,7042
서울,송파구,특수,2022,8301
서울,송파구,특수,2023,9082
서울,송파구,특수,2024,9487
서울,송파구,특수,2025,4916
서울,송파구,화물,2017,305587
서울,송파구,화물,2018,318782
서울,송파구,화물,2019,321597
서울,송파구,화물,2020,348749
서울,송파구,화물,2021,368785
서울,송파구,화물,2022,362208
서울,송파구,화물,2023,292878
서울,송파구,화물,2024,270859
서울,송파구,화물,2025,131807
서울,양천구,승용,2017,1537902
서울,양천구,승용,2018,1546185
서울,양천구,승용,2019,1546734
서울,양천구,승용,2020,1563497
서울,양천구,승용,2021,1578931
서울,양천구,승용,2022,1583649
서울,양천구,승용,2023,1588765
서울,양천구,승용,2024,1584844
서울,양천구,승용,2025,791032
서울,양천구,승합,2017,70073
서울,양천구,승합,2018,65516
서울,양천구,승합,2019,61297
서울,양천구,승합,2020,58331
서울,양천구,승합,2021,54596
서울,양천구,승합,2022,51332
서울,양천구,승합,2023,49100
서울,양천구,승합,2024,46474
서울,양천구,승합,2025,22176
서울,양천구,특수,2017,6303
서울,양천구,특수,2018,6642
서울,양천구,특수,2019,6716
서울,양천구,특수,2020,7182
서울,양천구,특수,2021,7505
서울,양천구,특수,2022,8292
서울,양천구,특수,2023,8527
서울,양천구,특수,2024,8542
서울,양천구,특수,2025,4283
서울,양천구,화물,2017,193182
서울,양천구,화물,2018,190796
서울,양천구,화물,2019,186468
서울,양천구,화물,2020,181628
서울,양천구,화물,2021,176423
서울,양천구,화물,2022,174989
서울,양천구,화물,2023,173347
서울,양천구,화물,2024,169391
서울,양천구,화물,2025,82982
서울,영등포구,승용,2017,1418503
서울,영등포구,승용,2018,1416566
서울,영등포구,승용,2019,1400449
서울,영등포구,승용,2020,1416716
서울,영등포구,승용,2021,1452397
서울,영등포구,승용,2022,1452196
서울,영등포구,승용,2023,1454009
서울,영등포구,승용,2024,1459314
서울,영등포구,승용,2025,727063
서울,영등포구,승합,2017,73368
서울,영등포구,승합,2018,69582
서울,영등포구,승합,2019,62818
서울,영등포구,승합,2020,59045
서울,영등포구,승합,2021,55563
서울,영등포구,승합,2022,52540
서울,영등포구,승합,2023,49809
서울,영등포구,승합,2024,46950
서울,영등포구,승합,2025,22152
서울,영등포구,특수,2017,13243
서울,영등포구,특수,2018,13792
서울,영등포구,특수,2019,14235
서울,영등포구,특수,2020,15129
서울,영등포구,특수,2021,14719
서울,영등포구,특수,2022,13937
서울,영등포구,특수,2023,13050
서울,영등포구,특수,2024,13450
서울,영등포구,특수,2025,6708
서울,영등포구,화물,2017,245973
서울,영등포구,화물,2018,240706
서울,영등포구,화물,2019,233424
서울,영등포구,화물,2020,235670
서울,영등포구,화물,2021,234304
서울,영등포구,화물,2022,227099
서울,영등포구,화물,2023,219100
서울,영등포구,화물,2024,214280
서울,영등포구,화물,2025,104136
서울,용산구,승용,2017,786657
서울,용산구,승용,2018,809569
서울,용산구,승용,2019,808112
서울,용산구,승용,2020,817695
서울,용산구,승용,2021,846654
서울,용산구,승용,2022,813753
서울,용산구,승용,2023,802580
서울,용산구,승용,2024,785357
서울,용산구,승용,2025,389160
서울,용산구,승합,2017,34295
서울,용산구,승합,2018,32248
서울,용산구,승합,2019,29945
서울,용산구,승합,2020,28287
서울,용산구,승합,2021,26775
서울,용산구,승합,2022,25974
서울,용산구,승합,2023,25496
서울,용산구,승합,2024,23703
서울,용산구,승합,2025,11422
서울,용산구,특수,2017,1571
서울,용산구,특수,2018,1503
서울,용산구,특수,2019,1475
서울,용산구,특수,2020,1422
서울,용산구,특수,2021,1569
서울,용산구,특수,2022,1771
서울,용산구,특수,2023,1955
서울,용산구,특수,2024,2175
서울,용산구,특수,2025,1193
서울,용산구,화물,2017,87168
서울,용산구,화물,2018,86056
